extractor,seed,setup,kind,pattern,transform,severity,block,method,occurrence,delay,detected,delay_rule,seg_len,stride,ic_train_frac,ic_validation_frac,ic_test_frac,ic_windows,ic_alarms,cal_arl0
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,PSI,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.49357142857144
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,T2,0,0.6,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,366.9993103448276
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,Frechet,0,12.96,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.66080000000005
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,MMD,0,0.92,True,first_obs,150,1,0.5,0.25,0.25,149.02,2,341.913125
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.966
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,EWMA,0,0.64,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,343.505
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,SPE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,396.7946153846154
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer3,CUSUM-R,0,30.58,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,345.2875
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,KSWIN,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,390.94428571428574
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,KL-Gauss,0,0.88,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,341.23400000000004
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,KL-Hist,0,0.78,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,HDDDM,0,4.4,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,405.12148148148145
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,PSI,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,T2,0,0.58,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,379.031724137931
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,Frechet,0,0.88,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,375.4848275862069
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,MMD,0,0.78,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.0083870967742
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.72
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,EWMA,0,0.6,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,333.0890909090909
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,SPE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,364.466
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,layer4,CUSUM-R,0,16.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,343.049375
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,KSWIN,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,1,402.2674074074074
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,KL-Gauss,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,391.55259259259265
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,KL-Hist,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,388.91040000000004
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,HDDDM,0,126.46,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,362.72666666666663
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,PSI,0,2.34,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,404.4911111111111
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,T2,0,36.36,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,361.9765517241379
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,Frechet,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,394.84142857142854
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,MMD,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,342.81870967741935
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.94933333333336
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,EWMA,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,373.0289655172414
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,SPE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6515151515151
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,vae_latent,CUSUM-R,0,49.6,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,379.70620689655175
imagenet,47,concept-sudden-stretch,concept,sudden,stretch,1.0,pixel,VAE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6606060606061
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,KSWIN,0,0.82,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,368.4806896551724
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,KL-Gauss,0,0.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.46500000000003
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,KL-Hist,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,380.1558620689655
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,HDDDM,0,1.58,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.6553333333333
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,PSI,0,0.82,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,344.51625
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,T2,0,0.3,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,405.6075
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,Frechet,0,0.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,382.1051851851852
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,MMD,0,0.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,367.80428571428575
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,CUSUM,0,70.16,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,396.3778571428572
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,EWMA,0,0.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,335.26787878787883
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,SPE,0,0.42,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,333.96303030303034
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer1,CUSUM-R,0,3.56,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,336.535
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,KSWIN,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,342.255625
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,KL-Gauss,0,0.6,True,first_obs,150,1,0.5,0.25,0.25,149.02,2,363.7393333333334
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,KL-Hist,0,0.98,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,380.7623076923077
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,HDDDM,0,1.98,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,367.0227586206897
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,PSI,0,0.98,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,348.20142857142855
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,T2,0,0.48,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,354.4425806451613
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,Frechet,0,0.66,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,355.74758620689653
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,MMD,0,0.66,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,362.9726666666667
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.94800000000004
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,EWMA,0,0.52,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,392.42
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,SPE,0,0.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,377.4448275862069
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer2,CUSUM-R,0,7.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,402.4674074074074
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,KSWIN,0,2.02,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,384.6857142857143
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,KL-Gauss,0,1.56,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,348.8606896551724
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,KL-Hist,0,0.96,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,378.2869230769231
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,HDDDM,0,4.18,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,392.19142857142856
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,PSI,0,0.98,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.49357142857144
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,T2,0,0.92,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,366.9993103448276
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,Frechet,0,15.1,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.66080000000005
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,MMD,0,2.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,341.913125
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.966
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,EWMA,0,0.92,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,343.505
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,SPE,0,2.7,True,first_obs,150,1,0.5,0.25,0.25,149.02,2,396.7946153846154
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer3,CUSUM-R,0,26.7,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,345.2875
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,KSWIN,0,1.12,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,390.94428571428574
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,KL-Gauss,0,1.58,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,341.23400000000004
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,KL-Hist,0,1.08,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,HDDDM,0,3.96,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,405.12148148148145
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,PSI,0,1.12,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,T2,0,0.44,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,379.031724137931
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,Frechet,0,0.96,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,375.4848275862069
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,MMD,0,0.84,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.0083870967742
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.72
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,EWMA,0,0.46,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,333.0890909090909
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,SPE,0,2.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,364.466
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,layer4,CUSUM-R,0,12.88,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,343.049375
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,KSWIN,0,4.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,402.2674074074074
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,KL-Gauss,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,391.55259259259265
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,KL-Hist,0,0.88,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,388.91040000000004
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,HDDDM,0,0.9,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,362.72666666666663
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,PSI,0,0.94,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,404.4911111111111
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,T2,0,4.82,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,361.9765517241379
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,Frechet,0,0.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,394.84142857142854
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,MMD,0,0.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,342.81870967741935
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.94933333333336
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,EWMA,0,5.06,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,373.0289655172414
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,SPE,0,0.48,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6515151515151
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,vae_latent,CUSUM-R,0,24.08,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,379.70620689655175
imagenet,47,concept-sudden-saturation,concept,sudden,saturation,1.0,pixel,VAE,0,0.4,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6606060606061
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,KSWIN,0,6.68,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,368.4806896551724
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,KL-Gauss,0,6.84,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.46500000000003
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,KL-Hist,0,2.74,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,380.1558620689655
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,HDDDM,0,2.7,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.6553333333333
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,PSI,0,2.74,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,344.51625
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,T2,0,2.54,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,405.6075
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,Frechet,0,5.28,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,382.1051851851852
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,MMD,0,0.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,367.80428571428575
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,CUSUM,0,132.42,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,396.3778571428572
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,EWMA,0,2.54,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,335.26787878787883
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,SPE,0,68.5,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,333.96303030303034
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer1,CUSUM-R,0,9.94,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,336.535
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,KSWIN,0,3.82,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,342.255625
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,KL-Gauss,0,5.96,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,363.7393333333334
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,KL-Hist,0,5.32,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,380.7623076923077
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,HDDDM,0,10.68,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,367.0227586206897
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,PSI,0,5.32,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,348.20142857142855
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,T2,0,2.5,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,354.4425806451613
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,Frechet,0,3.7,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,355.74758620689653
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,MMD,0,0.84,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,362.9726666666667
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.94800000000004
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,EWMA,0,2.54,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,392.42
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,SPE,0,55.8,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,377.4448275862069
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer2,CUSUM-R,0,14.12,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,402.4674074074074
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,KSWIN,0,15.36,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,384.6857142857143
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,KL-Gauss,0,6.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,348.8606896551724
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,KL-Hist,0,22.16,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,378.2869230769231
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,HDDDM,0,29.9,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,392.19142857142856
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,PSI,0,22.1,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.49357142857144
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,T2,0,6.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,366.9993103448276
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,Frechet,0,27.1,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.66080000000005
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,MMD,0,27.38,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,341.913125
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.966
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,EWMA,0,6.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,343.505
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,SPE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,396.7946153846154
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer3,CUSUM-R,0,47.34,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,345.2875
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,KSWIN,0,10.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,390.94428571428574
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,KL-Gauss,0,3.26,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,341.23400000000004
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,KL-Hist,0,6.98,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,HDDDM,0,10.26,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,405.12148148148145
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,PSI,0,10.62,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,386.6171428571428
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,T2,0,1.5,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,379.031724137931
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,Frechet,0,1.86,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,375.4848275862069
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,MMD,0,1.52,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.0083870967742
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.72
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,EWMA,0,1.5,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,333.0890909090909
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,SPE,0,2.92,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,364.466
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,layer4,CUSUM-R,0,23.04,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,343.049375
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,KSWIN,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,402.2674074074074
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,KL-Gauss,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,391.55259259259265
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,KL-Hist,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,388.91040000000004
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,HDDDM,0,6.78,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,362.72666666666663
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,PSI,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,404.4911111111111
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,T2,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,361.9765517241379
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,Frechet,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,394.84142857142854
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,MMD,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,342.81870967741935
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,CUSUM,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,369.94933333333336
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,EWMA,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,373.0289655172414
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,SPE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6515151515151
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,vae_latent,CUSUM-R,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,379.70620689655175
imagenet,47,concept-incremental-jpeg,concept,incremental,jpeg,1.0,pixel,VAE,0,150.0,False,first_obs,150,1,0.5,0.25,0.25,149.02,0,334.6606060606061
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,KSWIN,0,10.02,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,368.4806896551724
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,KL-Gauss,0,26.2,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,382.46500000000003
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,KL-Hist,0,9.02,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,380.1558620689655
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,HDDDM,0,20.58,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,358.6553333333333
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,PSI,0,10.0,True,first_obs,150,1,0.5,0.25,0.25,149.02,0,344.51625
imagenet,47,concept-incremental-stretch,concept,incremental,stretch,1.0,layer1,T2,0,2.42,True,first_obs,150,1,0.5,0.25,0.25,149.02,1,405.6075
