extractor,seed,block,method,events,expected,arl0_hat,p_value,dispersion,stream_windows
imagenet,47,layer2,KSWIN,48,29.99735135135135,231.22958333333335,0.0029715127107608334,1.0092592592592595,11099.02
imagenet,47,layer2,KL-Gauss,62,29.99735135135135,179.01645161290324,4.2678004006325684e-07,1.103942652329749,11099.02
imagenet,47,layer2,KL-Hist,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.9883040935672514,11099.02
imagenet,47,layer2,HDDDM,37,29.99735135135135,299.9735135135135,0.23905332585359146,1.0240240240240241,11099.02
imagenet,47,layer2,PSI,30,29.99735135135135,369.96733333333333,1.0,0.7407407407407408,11099.02
imagenet,47,layer2,T2,47,29.99735135135135,236.14936170212766,0.00489272363365632,0.475177304964539,11099.02
imagenet,47,layer2,Frechet,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.5802469135802468,11099.02
imagenet,47,layer2,MMD,17,29.99735135135135,652.8835294117647,0.014558440263916502,0.3986928104575164,11099.02
imagenet,47,layer2,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,layer2,EWMA,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.8888888888888888,11099.02
imagenet,47,layer2,SPE,10,29.99735135135135,1109.902,4.477828481067406e-05,1.1111111111111112,11099.02
imagenet,47,layer2,CUSUM-R,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.10256410256410257,11099.02
imagenet,47,layer3,KSWIN,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.6984126984126985,11099.02
imagenet,47,layer3,KL-Gauss,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.33333333333333326,11099.02
imagenet,47,layer3,KL-Hist,31,29.99735135135135,358.0329032258065,0.9029122081784053,1.5376344086021507,11099.02
imagenet,47,layer3,HDDDM,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.31054131054131057,11099.02
imagenet,47,layer3,PSI,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.7777777777777779,11099.02
imagenet,47,layer3,T2,13,29.99735135135135,853.7707692307692,0.0008158375220350545,1.034188034188034,11099.02
imagenet,47,layer3,Frechet,27,29.99735135135135,411.07481481481483,0.6660853591059495,1.567901234567901,11099.02
imagenet,47,layer3,MMD,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.253968253968254,11099.02
imagenet,47,layer3,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,layer3,EWMA,15,29.99735135135135,739.9346666666667,0.0039004024098902414,0.9259259259259259,11099.02
imagenet,47,layer3,SPE,13,29.99735135135135,853.7707692307692,0.0008158375220350545,1.2051282051282053,11099.02
imagenet,47,layer3,CUSUM-R,5,29.99735135135135,2219.804,4.5247465262466983e-08,0.5555555555555556,11099.02
imagenet,47,layer4,KSWIN,31,29.99735135135135,358.0329032258065,0.9029122081784053,0.8207885304659498,11099.02
imagenet,47,layer4,KL-Gauss,6,29.99735135135135,1849.8366666666668,2.3514126953118706e-07,1.9259259259259258,11099.02
imagenet,47,layer4,KL-Hist,22,29.99735135135135,504.5009090909091,0.16127648623203544,1.1919191919191918,11099.02
imagenet,47,layer4,HDDDM,24,29.99735135135135,462.4591666666667,0.3147097585278856,0.7592592592592594,11099.02
imagenet,47,layer4,PSI,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.8007662835249042,11099.02
imagenet,47,layer4,T2,14,29.99735135135135,792.7871428571428,0.001844086339538801,1.4603174603174602,11099.02
imagenet,47,layer4,Frechet,15,29.99735135135135,739.9346666666667,0.0039004024098902414,1.3703703703703702,11099.02
imagenet,47,layer4,MMD,42,29.99735135135135,264.26238095238097,0.04416006020562359,1.259259259259259,11099.02
imagenet,47,layer4,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,layer4,EWMA,15,29.99735135135135,739.9346666666667,0.0039004024098902414,1.0740740740740742,11099.02
imagenet,47,layer4,SPE,17,29.99735135135135,652.8835294117647,0.014558440263916502,2.4901960784313726,11099.02
imagenet,47,layer4,CUSUM-R,15,29.99735135135135,739.9346666666667,0.0039004024098902414,0.1851851851851852,11099.02
imagenet,47,vae_latent,KSWIN,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.8271604938271605,11099.02
imagenet,47,vae_latent,KL-Gauss,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,vae_latent,KL-Hist,36,29.99735135135135,308.30611111111114,0.3145269908333174,1.0617283950617282,11099.02
imagenet,47,vae_latent,HDDDM,37,29.99735135135135,299.9735135135135,0.23905332585359146,0.48348348348348347,11099.02
imagenet,47,vae_latent,PSI,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.9373219373219374,11099.02
imagenet,47,vae_latent,T2,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,0.35802469135802467,11099.02
imagenet,47,vae_latent,Frechet,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,vae_latent,MMD,47,29.99735135135135,236.14936170212766,0.00489272363365632,0.475177304964539,11099.02
imagenet,47,vae_latent,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,vae_latent,EWMA,10,29.99735135135135,1109.902,4.477828481067406e-05,0.4444444444444444,11099.02
imagenet,47,vae_latent,SPE,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,47,vae_latent,CUSUM-R,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,0.35802469135802467,11099.02
imagenet,47,pixel,VAE,1,29.99735135135135,11099.02,5.8166163277802936e-12,1.0000000000000002,11099.02
imagenet,48,layer1,KSWIN,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.40379403794037944,11099.02
imagenet,48,layer1,KL-Gauss,6,29.99735135135135,1849.8366666666668,2.3514126953118706e-07,1.1851851851851853,11099.02
imagenet,48,layer1,KL-Hist,49,29.99735135135135,226.51061224489797,0.001770861896716042,0.7006802721088435,11099.02
imagenet,48,layer1,HDDDM,46,29.99735135135135,241.28304347826088,0.007902886508320215,1.1207729468599033,11099.02
imagenet,48,layer1,PSI,54,29.99735135135135,205.53740740740741,0.00010116789905040395,0.6666666666666665,11099.02
imagenet,48,layer1,T2,24,29.99735135135135,462.4591666666667,0.3147097585278856,1.0370370370370372,11099.02
imagenet,48,layer1,Frechet,57,29.99735135135135,194.71964912280703,1.472146458102994e-05,0.4307992202729045,11099.02
imagenet,48,layer1,MMD,47,29.99735135135135,236.14936170212766,0.00489272363365632,0.28605200945626474,11099.02
imagenet,48,layer1,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,48,layer1,EWMA,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.6153846153846154,11099.02
imagenet,48,layer1,SPE,10,29.99735135135135,1109.902,4.477828481067406e-05,1.3333333333333333,11099.02
imagenet,48,layer1,CUSUM-R,8,29.99735135135135,1387.3775,4.100225854971944e-06,0.5000000000000001,11099.02
imagenet,48,layer2,KSWIN,40,29.99735135135135,277.4755,0.09240763085168613,0.6111111111111112,11099.02
imagenet,48,layer2,KL-Gauss,31,29.99735135135135,358.0329032258065,0.9029122081784053,1.03584229390681,11099.02
imagenet,48,layer2,KL-Hist,32,29.99735135135135,346.844375,0.762341681982474,1.3750000000000002,11099.02
imagenet,48,layer2,HDDDM,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.5714285714285715,11099.02
imagenet,48,layer2,PSI,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.7320261437908497,11099.02
imagenet,48,layer2,T2,26,29.99735135135135,426.8853846153846,0.5349856860331688,1.1282051282051282,11099.02
imagenet,48,layer2,Frechet,56,29.99735135135135,198.1967857142857,2.8465683022161507e-05,0.642857142857143,11099.02
imagenet,48,layer2,MMD,105,29.99735135135135,105.70495238095239,2.9986262661303466e-26,0.8730158730158729,11099.02
imagenet,48,layer2,CUSUM,5130,29.99735135135135,2.163551656920078,0.0,600.383799003682,11099.02
imagenet,48,layer2,EWMA,23,29.99735135135135,482.56608695652176,0.2294723966414121,1.357487922705314,11099.02
imagenet,48,layer2,SPE,19,29.99735135135135,584.1589473684211,0.043794321786458534,1.2222222222222223,11099.02
imagenet,48,layer2,CUSUM-R,54,29.99735135135135,205.53740740740741,0.00010116789905040395,0.1316872427983539,11099.02
imagenet,48,layer3,KSWIN,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.9917695473251027,11099.02
imagenet,48,layer3,KL-Gauss,11,29.99735135135135,1009.0018181818182,0.00012797422289532895,0.494949494949495,11099.02
imagenet,48,layer3,KL-Hist,41,29.99735135135135,270.7078048780488,0.06454531826062763,1.2168021680216803,11099.02
imagenet,48,layer3,HDDDM,34,29.99735135135135,326.44176470588235,0.5107851767205657,1.5816993464052285,11099.02
imagenet,48,layer3,PSI,46,29.99735135135135,241.28304347826088,0.007902886508320215,1.4106280193236713,11099.02
imagenet,48,layer3,T2,32,29.99735135135135,346.844375,0.762341681982474,1.7916666666666665,11099.02
imagenet,48,layer3,Frechet,29,29.99735135135135,382.7248275862069,0.9518187558646063,1.7969348659003832,11099.02
imagenet,48,layer3,MMD,20,29.99735135135135,554.951,0.07064031112581588,1.0,11099.02
imagenet,48,layer3,CUSUM,996,29.99735135135135,11.143594377510041,0.0,996.0,11099.02
imagenet,48,layer3,EWMA,30,29.99735135135135,369.96733333333333,1.0,1.3333333333333333,11099.02
imagenet,48,layer3,SPE,12,29.99735135135135,924.9183333333334,0.0003359457050395507,1.2592592592592593,11099.02
imagenet,48,layer3,CUSUM-R,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.07843137254901962,11099.02
imagenet,48,layer4,KSWIN,41,29.99735135135135,270.7078048780488,0.06454531826062763,1.1084010840108403,11099.02
imagenet,48,layer4,KL-Gauss,10,29.99735135135135,1109.902,4.477828481067406e-05,1.1111111111111112,11099.02
imagenet,48,layer4,KL-Hist,30,29.99735135135135,369.96733333333333,1.0,1.4074074074074074,11099.02
imagenet,48,layer4,HDDDM,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.89159891598916,11099.02
imagenet,48,layer4,PSI,40,29.99735135135135,277.4755,0.09240763085168613,1.1111111111111112,11099.02
imagenet,48,layer4,T2,13,29.99735135135135,853.7707692307692,0.0008158375220350545,0.8632478632478632,11099.02
imagenet,48,layer4,Frechet,52,29.99735135135135,213.4426923076923,0.0003354812952195311,0.4615384615384615,11099.02
imagenet,48,layer4,MMD,84,29.99735135135135,132.13119047619048,1.0363520768168395e-15,0.6666666666666667,11099.02
imagenet,48,layer4,CUSUM,4274,29.99735135135135,2.596869443144595,0.0,717.7061300889095,11099.02
imagenet,48,layer4,EWMA,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,0.6049382716049383,11099.02
imagenet,48,layer4,SPE,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.8743961352657005,11099.02
imagenet,48,layer4,CUSUM-R,46,29.99735135135135,241.28304347826088,0.007902886508320215,0.057971014492753624,11099.02
imagenet,48,vae_latent,KSWIN,20,29.99735135135135,554.951,0.07064031112581588,0.7777777777777778,11099.02
imagenet,48,vae_latent,KL-Gauss,25,29.99735135135135,443.9608,0.4169855622387186,1.0,11099.02
imagenet,48,vae_latent,KL-Hist,44,29.99735135135135,252.25045454545455,0.01944347440014765,1.828282828282828,11099.02
imagenet,48,vae_latent,HDDDM,37,29.99735135135135,299.9735135135135,0.23905332585359146,1.3243243243243246,11099.02
imagenet,48,vae_latent,PSI,45,29.99735135135135,246.6448888888889,0.01251887712071482,1.8888888888888888,11099.02
imagenet,48,vae_latent,T2,26,29.99735135135135,426.8853846153846,0.5349856860331688,1.2136752136752138,11099.02
imagenet,48,vae_latent,Frechet,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.4879227053140097,11099.02
imagenet,48,vae_latent,MMD,32,29.99735135135135,346.844375,0.762341681982474,0.9583333333333334,11099.02
imagenet,48,vae_latent,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,48,vae_latent,EWMA,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.9365079365079364,11099.02
imagenet,48,vae_latent,SPE,125,29.99735135135135,88.79216000000001,5.645351542367688e-38,0.5377777777777778,11099.02
imagenet,48,vae_latent,CUSUM-R,14,29.99735135135135,792.7871428571428,0.001844086339538801,0.8253968253968256,11099.02
imagenet,48,pixel,VAE,3,29.99735135135135,3699.6733333333336,9.344397159493781e-10,0.7777777777777777,11099.02
imagenet,49,layer1,KSWIN,39,29.99735135135135,284.5902564102564,0.1295606611505475,1.6780626780626777,11099.02
imagenet,49,layer1,KL-Gauss,21,29.99735135135135,528.5247619047619,0.10898833848711728,0.6825396825396826,11099.02
imagenet,49,layer1,KL-Hist,24,29.99735135135135,462.4591666666667,0.3147097585278856,0.9444444444444446,11099.02
imagenet,49,layer1,HDDDM,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.9572649572649572,11099.02
imagenet,49,layer1,PSI,29,29.99735135135135,382.7248275862069,0.9518187558646063,1.1839080459770115,11099.02
imagenet,49,layer1,T2,50,29.99735135135135,221.9804,0.001035834461630611,1.1111111111111112,11099.02
imagenet,49,layer1,Frechet,75,29.99735135135135,147.98693333333333,7.51085495620645e-12,0.8962962962962963,11099.02
imagenet,49,layer1,MMD,100,29.99735135135135,110.9902,1.458596725815954e-23,1.0444444444444445,11099.02
imagenet,49,layer1,CUSUM,6340,29.99735135135135,1.750634069400631,0.0,433.9849281458114,11099.02
imagenet,49,layer1,EWMA,51,29.99735135135135,217.6278431372549,0.0005948569371677758,1.196078431372549,11099.02
imagenet,49,layer1,SPE,64,29.99735135135135,173.4221875,9.280046885659637e-08,0.8055555555555555,11099.02
imagenet,49,layer1,CUSUM-R,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.4705882352941177,11099.02
imagenet,49,layer2,KSWIN,41,29.99735135135135,270.7078048780488,0.06454531826062763,1.650406504065041,11099.02
imagenet,49,layer2,KL-Gauss,61,29.99735135135135,181.9511475409836,8.944060425081079e-07,0.8907103825136613,11099.02
imagenet,49,layer2,KL-Hist,50,29.99735135135135,221.9804,0.001035834461630611,1.288888888888889,11099.02
imagenet,49,layer2,HDDDM,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.8787878787878787,11099.02
imagenet,49,layer2,PSI,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.9947089947089948,11099.02
imagenet,49,layer2,T2,47,29.99735135135135,236.14936170212766,0.00489272363365632,1.326241134751773,11099.02
imagenet,49,layer2,Frechet,62,29.99735135135135,179.01645161290324,4.2678004006325684e-07,1.032258064516129,11099.02
imagenet,49,layer2,MMD,59,29.99735135135135,188.11898305084748,3.7473444492854796e-06,0.5065913370998116,11099.02
imagenet,49,layer2,CUSUM,11047,29.99735135135135,1.0047089707612926,0.0,0.2438168230691088,11099.02
imagenet,49,layer2,EWMA,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.8811369509043929,11099.02
imagenet,49,layer2,SPE,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.9943019943019944,11099.02
imagenet,49,layer2,CUSUM-R,253,29.99735135135135,43.86964426877471,2.070574924145516e-139,0.1673254281949934,11099.02
imagenet,49,layer3,KSWIN,24,29.99735135135135,462.4591666666667,0.3147097585278856,1.0370370370370372,11099.02
imagenet,49,layer3,KL-Gauss,77,29.99735135135135,144.14311688311687,1.1365362711989982e-12,0.5786435786435787,11099.02
imagenet,49,layer3,KL-Hist,26,29.99735135135135,426.8853846153846,0.5349856860331688,1.3846153846153848,11099.02
imagenet,49,layer3,HDDDM,29,29.99735135135135,382.7248275862069,0.9518187558646063,1.260536398467433,11099.02
imagenet,49,layer3,PSI,30,29.99735135135135,369.96733333333333,1.0,0.9629629629629629,11099.02
imagenet,49,layer3,T2,32,29.99735135135135,346.844375,0.762341681982474,0.9583333333333333,11099.02
imagenet,49,layer3,Frechet,22,29.99735135135135,504.5009090909091,0.16127648623203544,1.494949494949495,11099.02
imagenet,49,layer3,MMD,36,29.99735135135135,308.30611111111114,0.3145269908333174,1.493827160493827,11099.02
imagenet,49,layer3,CUSUM,10451,29.99735135135135,1.062005549708162,0.0,40.16467323701082,11099.02
imagenet,49,layer3,EWMA,25,29.99735135135135,443.9608,0.4169855622387186,1.2666666666666666,11099.02
imagenet,49,layer3,SPE,60,29.99735135135135,184.98366666666666,1.845329536220293e-06,1.4814814814814816,11099.02
imagenet,49,layer3,CUSUM-R,172,29.99735135135135,64.52918604651163,1.2158851896416077e-70,0.10077519379844961,11099.02
imagenet,49,layer4,KSWIN,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.2116402116402114,11099.02
imagenet,49,layer4,KL-Gauss,24,29.99735135135135,462.4591666666667,0.3147097585278856,1.1296296296296295,11099.02
imagenet,49,layer4,KL-Hist,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.015873015873016,11099.02
imagenet,49,layer4,HDDDM,17,29.99735135135135,652.8835294117647,0.014558440263916502,0.9215686274509804,11099.02
imagenet,49,layer4,PSI,34,29.99735135135135,326.44176470588235,0.5107851767205657,1.5163398692810457,11099.02
imagenet,49,layer4,T2,19,29.99735135135135,584.1589473684211,0.043794321786458534,1.105263157894737,11099.02
imagenet,49,layer4,Frechet,31,29.99735135135135,358.0329032258065,0.9029122081784053,0.82078853046595,11099.02
imagenet,49,layer4,MMD,25,29.99735135135135,443.9608,0.4169855622387186,1.2666666666666666,11099.02
imagenet,49,layer4,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,49,layer4,EWMA,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.52046783625731,11099.02
imagenet,49,layer4,SPE,12,29.99735135135135,924.9183333333334,0.0003359457050395507,1.4444444444444444,11099.02
imagenet,49,layer4,CUSUM-R,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.05263157894736842,11099.02
imagenet,49,vae_latent,KSWIN,33,29.99735135135135,336.33393939393943,0.6305684487342333,1.0808080808080807,11099.02
imagenet,49,vae_latent,KL-Gauss,16,29.99735135135135,693.68875,0.00775565463812534,0.4444444444444444,11099.02
imagenet,49,vae_latent,KL-Hist,32,29.99735135135135,346.844375,0.762341681982474,0.8194444444444443,11099.02
imagenet,49,vae_latent,HDDDM,35,29.99735135135135,317.11485714285715,0.4051033856438455,0.33333333333333337,11099.02
imagenet,49,vae_latent,PSI,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.5185185185185185,11099.02
imagenet,49,vae_latent,T2,13,29.99735135135135,853.7707692307692,0.0008158375220350545,1.5470085470085468,11099.02
imagenet,49,vae_latent,Frechet,8,29.99735135135135,1387.3775,4.100225854971944e-06,1.3333333333333333,11099.02
imagenet,49,vae_latent,MMD,22,29.99735135135135,504.5009090909091,0.16127648623203544,0.7878787878787878,11099.02
imagenet,49,vae_latent,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,49,vae_latent,EWMA,17,29.99735135135135,652.8835294117647,0.014558440263916502,1.313725490196078,11099.02
imagenet,49,vae_latent,SPE,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,49,vae_latent,CUSUM-R,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,49,pixel,VAE,22,29.99735135135135,504.5009090909091,0.16127648623203544,0.4848484848484848,11099.02
imagenet,50,layer1,KSWIN,47,29.99735135135135,236.14936170212766,0.00489272363365632,1.1843971631205672,11099.02
imagenet,50,layer1,KL-Gauss,83,29.99735135135135,133.7231325301205,2.9205332868891976e-15,1.0990629183400267,11099.02
imagenet,50,layer1,KL-Hist,44,29.99735135135135,252.25045454545455,0.01944347440014765,0.5151515151515151,11099.02
imagenet,50,layer1,HDDDM,45,29.99735135135135,246.6448888888889,0.01251887712071482,1.1975308641975309,11099.02
imagenet,50,layer1,PSI,36,29.99735135135135,308.30611111111114,0.3145269908333174,0.814814814814815,11099.02
imagenet,50,layer1,T2,86,29.99735135135135,129.05837209302325,1.2602972940283422e-16,0.7803617571059432,11099.02
imagenet,50,layer1,Frechet,54,29.99735135135135,205.53740740740741,0.00010116789905040395,1.037037037037037,11099.02
imagenet,50,layer1,MMD,68,29.99735135135135,163.22088235294117,3.6713284388858064e-09,1.3006535947712417,11099.02
imagenet,50,layer1,CUSUM,9217,29.99735135135135,1.2041900835412824,0.0,141.6816872204742,11099.02
imagenet,50,layer1,EWMA,90,29.99735135135135,123.32244444444444,1.6272463205111613e-18,0.6172839506172839,11099.02
imagenet,50,layer1,SPE,132,29.99735135135135,84.08348484848486,2.0440084066904803e-42,0.367003367003367,11099.02
imagenet,50,layer1,CUSUM-R,62,29.99735135135135,179.01645161290324,4.2678004006325684e-07,0.31541218637992835,11099.02
imagenet,50,layer2,KSWIN,32,29.99735135135135,346.844375,0.762341681982474,0.47222222222222227,11099.02
